Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,21.22,3 시즌 3 주 6 일,12690,3,2,7,8,20,TRUE,1,11,4,4,3,3,3,1154,2018-12-19,6,W,3310000,0,5.54,10.18,9.5,9.63,8.82,9.79,10.12,8.54,7.78,6.76,6.66,6.46,6.77,6.29,6.35,5.78,5.09,0,5.11,5.12,WBd,10.18
59,Hanguk,Hyung-Hwa Jung,435660098,,,20.2,2 시즌 3 주 0 일,6080,5,2,7,7,20,TRUE,1,10,4,3,5,2,6,1013,2018-12-16,6,CD,1470000,12,5.16,9.21,8.61,8.79,8,9.03,9.22,7.97,7.29,6.44,6.37,6.17,6.56,6.21,6.21,5.86,4.8,5.35,4.69,0,CDtw,9.22
60,Hanguk,Chu-Seok Ahn,435761718,,,19.101,2 시즌 1 주 6 일,1170,3,1,8,6,20,TRUE,1,4,5,3,3,7,5,722,2018-12-16,5,FW,370000,6,3.06,5.01,5.03,5.17,5.07,5.34,5.14,5.51,5.12,5.19,5.32,4.99,5.69,5.69,5.46,5.69,6.14,5.64,5.93,0,FW,6.14
61,Schweiz,Francois Baumgartner,434542904,,,19.81,2 시즌 1 주 5 일,16050,5,3,7,7,16,FALSE,1,10,7,6,7,6,3,998,2018-12-16,5.5,CD,948000,8,4.72,9.67,9.35,9.48,9.04,9.66,9.71,9.13,8.66,8.22,8.21,8.02,8.39,8.2,8.15,8,7.4,7.64,7.3,0,CDtw,9.71
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,Inj 2,36.68,2 시즌 0 주 5 일,2330,6,9,4,3,16,FALSE,0,9,12,10,4,2,14,1180,2018-11-21,6.5,W,2208000,93,2.86,7.19,7.33,7.4,7.48,7.49,7.29,7.83,7.42,7.59,7.76,7.36,7.89,7.71,7.84,7.47,5.14,5.74,5.12,0,IMd,7.89
64,Hanguk,Koo-Joong Kim,435928762,,,19.92,1 시즌 15 주 6 일,9830,3,2,8,7,20,TRUE,1,11,4,3,2,2,3,1105,2018-12-19,6,CD,1130000,3,5.62,10.18,9.46,9.67,8.74,9.95,10.19,8.67,7.64,6.57,6.53,6.14,6.8,6.25,6.27,5.67,4.49,4.66,4.41,0,CDtw,10.19
67,Hanguk,Hae-Won Kim,437472967,,,20.0,1 시즌 4 주 6 일,7550,3,1,5,7,20,TRUE,1,10,3,3,6,5,3,1054,2018-12-16,3.5,WB,1970000,1,4.02,7.28,6.73,6.83,6.16,6.97,7.23,5.93,5.55,4.76,4.62,4.63,4.71,4.47,4.42,4.26,4.58,4.6,4.53,0,WBd,7.28
68,Sverige,Elmin Polovina,436113582,,,18.98,1 시즌 1 주 4 일,9770,2,2,7,6,12,FALSE,1,9,7,6,6,5,3,906,2018-12-16,5,CD,564000,1,3.9,8.35,8.13,8.24,7.92,8.38,8.39,8.04,7.61,7.31,7.33,7.12,7.49,7.31,7.3,7.11,6.24,6.53,6.16,0,CDtw,8.39
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.34,15 주 3 일,2710,6,1,8,7,11,FALSE,1,7,6,2,6,2,2,767,2018-12-19,3.5,CD,370000,1,3.1,6.26,6.03,6.36,5.82,6.8,6.51,6.62,5.78,5.58,5.72,5.19,6.29,6.17,5.95,6.04,4.17,5.13,3.74,0,CD,6.8
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.24,12 주 2 일,7320,7,3,7,6,10,FALSE,1,8,8,7,4,5,2,825,2018-12-16,4,WB,780000,4,3.64,7.89,7.86,7.93,7.83,8.03,7.95,8.03,7.59,7.52,7.62,7.3,7.77,7.58,7.62,7.36,6.25,6.33,6.22,0,CD,8.03
72,Hanguk,Hoon Paeng,438720926,Technical,,18.62,10 주 6 일,2930,5,1,6,6,20,TRUE,1,7,6,7,4,2,4,803,2018-12-19,4,WB,330000,0,3.52,6.94,6.88,6.83,6.82,6.76,6.87,6.6,6.55,6.41,6.4,6.39,6.22,6.05,6.27,5.85,4.7,0,4.85,5.05,WBd,6.94
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,18.101,9 주 3 일,930,6,1,7,6,20,TRUE,1,7,5,4,3,2,2,716,2018-12-19,3.5,CD,270000,1,3.84,6.98,6.77,6.87,6.55,7.02,7.03,6.68,6.18,5.86,5.9,5.64,6.06,5.82,5.86,5.56,4.36,0,4.3,4.67,CDtw,7.03
74,Hanguk,Nam-Han Kim,436538053,,,19.20,9 주 0 일,9440,5,2,8,7,9,FALSE,9,5,1,1,1,1,8,908,2018-12-16,4.5,KP,2470000,0,8.3,4.35,3.96,4.03,3.57,4.13,4.31,3.4,3.01,2.44,2.37,2.29,2.44,2.19,2.21,1.94,1.75,1.75,1.75,0,KP,8.3
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.23,3 주 0 일,850,4,1,7,6,20,TRUE,1,5,6,6,3,2,6,629,2018-12-19,3,WB,290000,2,3.17,5.92,6.01,5.99,6.1,5.97,5.93,6.13,6.03,6.11,6.18,6.05,6.13,6.02,6.17,5.89,4.65,4.97,4.72,0,Wtm,6.18
98,Hanguk,In-Hak Gae,440508235,Quick,,17.33,6 일,40,5,1,6,5,20,TRUE,1,3,4,3,2,3,6,403,,,,250000,0,2.36,3.57,3.62,3.67,3.68,3.74,3.63,3.88,3.69,3.77,3.84,3.67,3.97,3.94,3.91,3.9,3.55,3.53,3.49,0,IMd,3.97
99,Hanguk,Soon Jung,429263807,,,31.94,4 시즌 7 주 0 일,110,7,6,4,5,20,TRUE,5,6,1,1,2,1,3,628,2018-11-04,3.5,KP,630000,0,5.33,4.72,4.37,4.44,4.02,4.52,4.69,3.88,3.59,3.08,3.01,2.98,3.06,2.87,2.88,2.68,2.52,2.61,2.51,0,KP,5.33
