Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
60,Hanguk,Chu-Seok Ahn,435761718,,,20.30,2 시즌 7 주 5 일,1170,3,1,7,7,20,TRUE,1,5,5,3,3,7,5,701,2019-01-30,4.5,FW,370000,8,3.38,5.71,5.65,5.8,5.59,6,5.84,6,5.5,5.44,5.55,5.21,5.94,5.89,5.66,5.83,6.24,5.73,6.03,0,FW,6.24
61,Schweiz,Francois Baumgartner,434542904,,,20.10,2 시즌 7 주 4 일,18160,5,3,8,7,18,FALSE,1,10,7,6,7,6,3,1003,2019-01-30,6,IM,2292000,9,4.98,10.1,9.77,9.91,9.45,10.09,10.14,9.54,9.05,8.6,8.59,8.4,8.78,8.58,8.53,8.37,7.76,8,7.65,0,CDtw,10.14
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,36.109,2 시즌 6 주 4 일,3070,6,9,5,4,18,FALSE,0,9,11,10,3,2,13,1080,2019-01-30,4.5,W,2208000,93,3.28,8.01,8.13,8.16,8.25,8.2,8.07,8.46,8.05,8.15,8.31,7.94,8.36,8.12,8.32,7.83,5.52,6.01,5.56,0,Cdo,8.46
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,20.21,2 시즌 5 주 5 일,13170,3,2,7,7,20,TRUE,1,11,4,3,2,2,3,1159,2019-01-30,6,CD,3010000,3,5.46,9.89,9.19,9.39,8.49,9.66,9.9,8.42,7.42,6.38,6.34,5.97,6.6,6.07,6.09,5.51,4.36,4.52,4.29,0,CDtw,9.9
67,Hanguk,Hae-Won Kim,437472967,,Y×1,20.41,1 시즌 10 주 5 일,11570,3,1,6,7,20,TRUE,1,11,3,3,6,5,3,1134,2019-01-27,5,WB,1970000,1,4.71,8.67,7.96,8.09,7.25,8.26,8.6,6.95,6.44,5.43,5.26,5.26,5.37,5.06,5,4.77,5.07,5.09,5.02,0,WBd,8.67
68,Sverige,Elmin Polovina,436113582,,Y×1,19.27,1 시즌 7 주 3 일,11560,2,2,6,7,14,FALSE,1,10,7,6,6,5,3,998,2019-01-30,4.5,CD,1572000,1,4.02,8.53,8.24,8.36,7.95,8.52,8.57,8.04,7.54,7.13,7.13,6.92,7.3,7.07,7.07,6.83,5.97,6.24,5.89,0,CDtw,8.57
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,18.75,1 시즌 5 주 2 일,4050,6,1,7,7,13,FALSE,1,8,6,2,6,2,2,843,2019-01-27,4,CD,370000,2,3.41,6.86,6.54,6.88,6.24,7.33,7.09,6.98,6.07,5.73,5.85,5.32,6.43,6.25,6.04,6.06,4.18,5.12,3.76,0,CD,7.33
71,Schweiz,Nathanael Zimmer,436514697,Head,,19.65,1 시즌 2 주 1 일,9830,7,3,7,6,12,FALSE,1,9,8,7,4,5,2,900,2019-01-30,4.5,WB,780000,4,4.09,8.8,8.68,8.77,8.56,8.89,8.85,8.72,8.18,7.97,8.06,7.72,8.23,7.98,8.02,7.69,6.51,6.59,6.47,0,CD,8.89
72,Hanguk,Hoon Paeng,438720926,Technical,,18.103,1 시즌 0 주 5 일,3920,5,1,5,7,20,TRUE,1,8,6,7,4,2,4,868,2019-01-30,3.5,WB,330000,0,3.52,7.01,6.88,6.85,6.75,6.8,6.95,6.51,6.39,6.14,6.11,6.09,5.96,5.75,5.96,5.51,4.39,0,4.53,4.72,WBd,7.01
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,19.30,15 주 2 일,1680,6,1,7,7,20,TRUE,1,8,5,4,3,2,2,804,2019-01-30,4,CD,350000,1,4.16,7.7,7.39,7.52,7.08,7.69,7.74,7.17,6.57,6.11,6.13,5.85,6.31,6.01,6.05,5.69,4.42,0,4.36,4.73,CDtw,7.74
74,Hanguk,Nam-Han Kim,436538053,,,19.61,14 주 6 일,8310,5,2,6,7,11,FALSE,9,5,1,1,1,1,8,919,2019-01-27,4.5,KP,2470000,0,7.6,4.02,3.67,3.74,3.32,3.82,3.99,3.17,2.82,2.3,2.24,2.16,2.3,2.07,2.09,1.85,1.67,1.67,1.67,0,KP,7.6
76,Hanguk,Kwang-Hwa Hoo,440316579,,,17.64,8 주 6 일,1350,4,1,7,6,20,TRUE,1,6,6,6,3,2,6,667,2019-01-27,3.5,WB,290000,2,3.53,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.5,6.46,6.51,6.36,6.47,6.31,6.46,6.11,4.79,5.12,4.86,0,CD,6.7
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,18.28,4 주 2 일,4390,2,2,6,5,6,FALSE,1,7,7,6,6,3,5,761,2019-01-27,3,CD,660000,1,2.54,5.62,5.59,5.65,5.57,5.73,5.67,5.73,5.53,5.51,5.55,5.41,5.62,5.55,5.59,5.46,4.28,4.81,4.23,0,CD,5.73
78,Hanguk,Chung-Nyeung Cho,440758750,,,17.29,3 주 6 일,1920,6,1,6,5,20,TRUE,1,5,2,5,6,7,3,740,2019-01-06,5,FW,490000,0,2.8,4.6,4.45,4.3,4.28,4.11,4.42,3.68,4.12,3.86,3.67,4.1,3.35,3.39,3.46,3.46,5.04,4.58,5.24,0,FWtw,5.24
99,Hanguk,Soon Jung,429263807,,,32.23,4 시즌 12 주 6 일,80,7,6,5,5,20,TRUE,5,6,1,1,2,1,3,596,2018-11-04,3.5,KP,570000,0,5.97,5.28,4.9,4.97,4.51,5.06,5.25,4.35,4.02,3.46,3.38,3.34,3.43,3.21,3.22,3,2.82,2.93,2.81,0,KP,5.97
