Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
25,Polska,Pylyp Nagorniak,406205227,,,31.66,5 시즌 1 주 2 일,900,5,4,7,6,20,FALSE,1,6,6,3,6,3,11,603,2018-12-26,4.5,IM,396000,13,3.84,6.62,6.53,6.75,6.45,7.05,6.81,7.05,6.52,6.48,6.59,6.23,6.98,6.94,6.79,6.9,5.59,6.28,5.29,0,CD,7.05
31,Hanguk,Se-Hee Park,430626797,,,23.1,4 시즌 5 주 3 일,1410,4,3,8,8,20,TRUE,1,2,5,5,3,7,9,709,2018-12-30,5,FW,390000,31,3.39,5.05,5.35,5.29,5.65,5.22,5.07,5.77,5.93,6.34,6.43,6.38,6.46,6.6,6.52,6.73,7.56,6.9,7.57,0,FWtw,7.57
34,Sverige,Axel Hermansson,422526443,,,32.88,4 시즌 3 주 2 일,690,5,6,8,5,20,FALSE,2,6,6,2,6,2,9,606,2018-12-30,4.5,IM,420000,19,4.65,6.64,6.51,6.81,6.4,7.2,6.88,7.2,6.5,6.45,6.59,6.12,7.11,7.06,6.85,7,5.28,6.18,4.87,0,CD,7.2
40,Perú,Matías Pichis,416567166,,,26.44,3 시즌 15 주 2 일,9770,6,3,7,7,20,FALSE,1,10,8,2,4,4,9,1003,2019-01-02,5.5,CD,1764000,6,4.84,9.28,8.9,9.39,8.55,10.05,9.64,9.7,8.16,7.73,7.99,7.01,8.94,8.61,8.25,8.24,6.09,6.62,5.5,0,CD,10.05
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.15,3 시즌 9 주 2 일,1350,6,2,8,7,20,TRUE,1,5,4,5,6,5,6,615,2019-01-02,4.5,FW,290000,16,3.88,6.43,6.37,6.31,6.3,6.23,6.36,6.05,6.28,6.18,6.09,6.31,5.94,5.97,6.02,6.02,6.46,0,6.54,6.53,FWtw,6.54
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,20.95,3 시즌 5 주 4 일,5730,4,3,6,7,20,TRUE,1,7,7,7,4,5,7,801,2019-01-02,4.5,CD,550000,21,4.27,8,8,8,8,8,8,8,7.81,7.76,7.81,7.66,7.82,7.68,7.76,7.52,6.85,6.83,6.9,0,CD,8
55,Hanguk,Geun-Ho Han,433728993,,,21.97,3 시즌 2 주 4 일,2500,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,718,2019-01-02,5.5,FW,410000,18,3.88,6.61,6.63,6.78,6.68,6.96,6.74,7.14,6.65,6.72,6.86,6.47,7.25,7.2,6.99,7.13,7.25,6.78,7.05,0,IMd,7.25
61,Oceania,Cedrick Williamson,430364099,Powerful,Bru,21.48,2 시즌 13 주 2 일,7060,3,3,8,8,19,FALSE,1,8,5,7,7,2,7,878,2019-01-02,4.5,WB,708000,3,4.33,8.39,8.17,8.07,7.94,7.94,8.24,7.4,7.62,7.26,7.1,7.39,6.73,6.59,6.87,6.45,5.55,6.26,5.78,0,WBd,8.39
65,Hanguk,Sang-Hyun Yun,434942107,,,20.11,2 시즌 8 주 4 일,3170,3,1,7,7,20,TRUE,1,6,5,4,7,4,5,782,2019-01-02,5,W,390000,4,3.64,6.48,6.36,6.45,6.24,6.58,6.54,6.4,6.27,6.15,6.13,6.09,6.25,6.26,6.19,6.27,5.81,6.3,5.68,0,CD,6.58
70,Hanguk,Min-Gyu Jung,429263814,,,25.89,2 시즌 4 주 1 일,3040,1,4,2,7,17,FALSE,1,9,6,4,4,2,7,938,2018-12-23,3,CD,1030000,2,2.44,4.6,4.42,4.53,4.24,4.67,4.66,4.4,3.98,3.73,3.76,3.54,3.92,3.76,3.75,3.58,2.66,2.97,2.58,0,CD,4.67
78,Hanguk,Jung-Oh Han,433730490,Technical,,22.6,1 시즌 2 주 1 일,4510,4,2,6,8,12,FALSE,1,9,3,5,1,3,6,959,2019-01-02,4.5,WB,1270000,5,3.81,7.42,6.95,6.9,6.46,6.84,7.25,5.84,5.51,4.7,4.57,4.59,4.39,3.98,4.18,3.54,3.46,0,3.7,3.05,WBd,7.42
79,España,Jimeno Eguiruren,415605434,,,26.62,15 주 3 일,25500,5,6,6,7,11,FALSE,1,8,11,3,9,2,6,1097,2018-12-30,6.5,IM,4116000,25,4.02,8.13,8.15,8.68,8.21,9.38,8.63,9.88,8.65,8.91,9.27,8.3,10.26,10.24,9.86,10.18,6.61,8.31,5.85,0,IMd,10.26
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.8,13 주 6 일,14310,6,6,8,7,11,FALSE,1,9,6,8,7,4,10,961,2018-12-30,5,WB,1404000,30,4.72,9.6,9.37,9.27,9.13,9.13,9.44,8.58,8.74,8.34,8.2,8.45,7.86,7.68,7.95,7.51,6.92,0,7.16,7.37,WBd,9.6
81,Hanguk,Sang-Yong Jang,433566477,,,22.0,13 주 3 일,8020,2,2,6,8,11,FALSE,1,9,6,6,5,4,5,948,2018-12-30,4.5,WB,1170000,8,3.76,7.94,7.67,7.72,7.4,7.79,7.92,7.29,6.95,6.54,6.51,6.4,6.53,6.3,6.38,6.04,5.26,5.49,5.29,0,WBd,7.94
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×2,20.109,10 주 4 일,2740,2,2,6,8,9,FALSE,1,8,5,4,5,4,2,803,2018-12-30,4,CD,390000,12,3.4,6.81,6.51,6.64,6.22,6.8,6.85,6.3,5.86,5.44,5.43,5.26,5.61,5.43,5.38,5.24,4.68,4.9,4.58,0,CDtw,6.85
84,Hanguk,Kang Jung,440669717,,Inj 1,17.4,4 일,760,5,1,6,5,20,TRUE,5,4,1,1,1,1,4,505,2018-12-30,3,KP,710000,0,4.76,3.47,3.24,3.28,3.01,3.34,3.45,2.91,2.68,2.33,2.29,2.24,2.33,2.18,2.19,2.03,1.91,1.91,1.91,0,KP,4.76
99,Danmark,Torben Boesen,321795066,Head,,41.111,1 시즌 0 주 3 일,20,4,13,5,1,12,FALSE,0,7,0,1,0,0,0,680,2018-06-06,4,WB,396000,79,2.03,3.47,3.13,3.16,2.79,3.19,3.4,2.54,2.28,1.76,1.68,1.67,1.66,1.43,1.49,1.2,1.09,1.06,1.15,0,WBd,3.47
