Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
25,Polska,Pylyp Nagorniak,406205227,,,31.77,5 시즌 2 주 6 일,850,5,4,7,6,20,FALSE,1,6,6,3,6,3,11,601,2018-12-26,4.5,IM,396000,13,3.84,6.62,6.53,6.75,6.45,7.05,6.81,7.05,6.52,6.48,6.59,6.23,6.98,6.94,6.79,6.9,5.59,6.28,5.29,0,CD,7.05
31,Hanguk,Se-Hee Park,430626797,,,23.12,4 시즌 7 주 0 일,1410,4,3,8,8,20,TRUE,1,2,5,5,3,7,9,709,2019-01-13,5,FW,390000,31,3.39,5.05,5.35,5.29,5.65,5.22,5.07,5.77,5.93,6.34,6.43,6.38,6.46,6.6,6.52,6.73,7.56,6.9,7.57,0,FWtw,7.57
34,Sverige,Axel Hermansson,422526443,,,32.99,4 시즌 4 주 6 일,690,5,6,8,5,20,FALSE,2,6,6,2,6,2,9,606,2019-01-13,4.5,IM,420000,19,4.67,6.66,6.53,6.83,6.43,7.22,6.9,7.22,6.52,6.47,6.61,6.14,7.14,7.09,6.88,7.02,5.3,6.2,4.89,0,CD,7.22
40,Perú,Matías Pichis,416567166,,,26.55,4 시즌 0 주 5 일,9870,6,3,7,7,20,FALSE,1,10,8,2,4,4,9,1003,2019-01-09,5.5,CD,1764000,6,4.94,9.48,9.09,9.59,8.73,10.26,9.85,9.9,8.33,7.89,8.16,7.16,9.13,8.8,8.42,8.41,6.22,6.76,5.62,0,CD,10.26
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.26,3 시즌 10 주 6 일,1350,6,2,8,7,20,TRUE,1,5,4,5,6,5,6,615,2019-01-09,4.5,FW,290000,16,3.88,6.43,6.37,6.31,6.3,6.23,6.36,6.05,6.28,6.18,6.09,6.31,5.94,5.97,6.02,6.02,6.46,0,6.54,6.53,FWtw,6.54
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,20.106,3 시즌 7 주 1 일,5850,4,3,7,8,20,TRUE,1,7,7,7,4,5,7,778,2019-01-09,4.5,CD,550000,21,4.64,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.49,8.43,8.49,8.33,8.5,8.35,8.44,8.17,7.45,7.43,7.5,0,CD,8.7
55,Hanguk,Geun-Ho Han,433728993,,,21.108,3 시즌 4 주 1 일,2510,3,2,8,8,20,TRUE,1,5,6,4,3,7,6,711,2019-01-09,5.5,FW,410000,18,4.02,6.84,6.87,7.01,6.91,7.2,6.98,7.39,6.88,6.95,7.1,6.69,7.5,7.45,7.24,7.38,7.5,7.01,7.29,0,IMd,7.5
61,Oceania,Cedrick Williamson,430364099,Powerful,,21.59,2 시즌 14 주 6 일,7020,3,3,7,8,19,FALSE,1,8,5,7,7,2,7,879,2019-01-09,4.5,WB,708000,3,4.41,8.55,8.32,8.22,8.09,8.08,8.39,7.54,7.76,7.39,7.23,7.53,6.85,6.71,7,6.57,5.66,6.37,5.89,0,WBd,8.55
65,Hanguk,Sang-Hyun Yun,434942107,,,20.22,2 시즌 10 주 1 일,3220,3,1,8,7,20,TRUE,1,6,5,4,7,4,5,775,2019-01-13,4.5,W,390000,4,3.77,6.71,6.58,6.67,6.45,6.8,6.76,6.62,6.48,6.36,6.34,6.3,6.46,6.47,6.4,6.49,6.01,6.51,5.87,0,CD,6.8
70,Hanguk,Min-Gyu Jung,429263814,,,25.100,2 시즌 5 주 5 일,4250,1,4,4,7,17,FALSE,1,9,6,4,4,2,7,936,2019-01-13,4,CD,1030000,2,3.57,6.74,6.47,6.63,6.21,6.84,6.82,6.44,5.83,5.46,5.5,5.19,5.74,5.5,5.49,5.24,3.9,4.35,3.77,0,CD,6.84
78,Hanguk,Jung-Oh Han,433730490,Technical,,22.17,1 시즌 3 주 5 일,4960,4,2,7,8,13,FALSE,1,9,3,5,1,3,6,961,2019-01-09,4.5,WB,1270000,5,4.16,8.06,7.54,7.49,7.01,7.43,7.87,6.35,5.99,5.12,4.98,5,4.79,4.34,4.56,3.87,3.78,0,4.04,3.34,WBd,8.06
79,España,Jimeno Eguiruren,415605434,,,26.73,1 시즌 1 주 0 일,24940,5,6,6,7,12,FALSE,1,8,11,3,9,2,6,1096,2019-01-13,6,IM,4116000,25,4.07,8.18,8.19,8.73,8.26,9.43,8.68,9.92,8.69,8.95,9.31,8.34,10.31,10.29,9.91,10.23,6.65,8.36,5.9,0,IMd,10.31
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.19,15 주 3 일,14210,6,6,8,7,11,FALSE,1,9,6,8,7,4,10,959,2019-01-13,5.5,WB,1404000,30,4.71,9.58,9.36,9.25,9.12,9.11,9.42,8.57,8.72,8.33,8.18,8.43,7.84,7.67,7.93,7.49,6.9,0,7.14,7.35,WBd,9.58
81,Hanguk,Sang-Yong Jang,433566477,,,22.11,15 주 0 일,8000,2,2,6,8,11,FALSE,1,9,6,6,5,4,5,947,2019-01-13,4.5,WB,1170000,8,3.76,7.94,7.67,7.72,7.4,7.79,7.92,7.29,6.95,6.54,6.51,6.4,6.53,6.3,6.38,6.04,5.26,5.49,5.29,0,WBd,7.94
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,R,21.8,12 주 1 일,2740,2,2,6,8,10,FALSE,1,8,5,4,5,4,2,803,2019-01-13,4,CD,530000,12,3.45,6.86,6.56,6.68,6.26,6.85,6.89,6.35,5.9,5.49,5.48,5.31,5.65,5.47,5.43,5.28,4.72,4.95,4.62,0,CDtw,6.89
84,Hanguk,Kang Jung,440669717,,,17.15,2 주 1 일,1740,5,1,6,5,20,TRUE,6,4,1,1,1,1,4,617,2019-01-09,2.5,KP,710000,0,5.49,3.6,3.36,3.4,3.11,3.46,3.58,3.01,2.77,2.41,2.37,2.32,2.41,2.26,2.27,2.1,1.98,1.98,1.98,0,KP,5.49
98,Hanguk,Sang-Uk Kim,440758581,,,18.51,1 주 1 일,180,4,1,6,5,20,TRUE,1,3,3,2,3,6,3,609,,,,270000,0,2.36,3.33,3.3,3.36,3.28,3.45,3.38,3.45,3.3,3.28,3.32,3.21,3.5,3.53,3.37,3.57,4.3,3.9,4.19,0,FW,4.3
99,Danmark,Torben Boesen,321795066,Head,,42.10,1 시즌 2 주 0 일,20,4,13,6,1,12,FALSE,0,7,0,1,0,0,0,680,2018-06-06,4,WB,312000,79,2.23,3.79,3.43,3.45,3.05,3.49,3.72,2.77,2.49,1.93,1.84,1.83,1.81,1.57,1.63,1.32,1.19,1.16,1.26,0,WBd,3.79
