Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
17,Hanguk,Seung-Mee Kim,427619249,Unpredictable,,36.19,2시즌 8주 3일,10,2,6,7,4,20,TRUE,0,2,3,2,2,5,7,490,2018-02-11,4,FW,250000,23,,,2.58,3.94,4.07,4.18,4.46,5.03
18,Hanguk,Kwang-Rae Kim,427619250,Head,Y×1,28.40,2시즌 8주 3일,1050,3,4,7,7,20,TRUE,1,2,5,3,6,6,7,614,2018-02-11,5,FW,310000,27,,,3.34,4.83,5.06,5.99,6.6,7.1
21,Belgium,Jitse Haes,428112207,,,33.38,2시즌 3주 3일,190,4,5,3,5,17,FALSE,2,6,5,5,5,2,7,590,2018-02-11,2.5,W,348000,2,,,2.88,4.29,4.31,4.06,3.95,3.23
23,Belgium,Mathias Piron,428125893,Technical,,34.7,2시즌 3주 3일,130,6,6,6,5,17,FALSE,2,6,5,5,5,2,9,590,2018-02-11,4.5,W,324000,5,,,4.13,6.12,6.16,5.8,5.65,4.63
25,Polska,Pylyp Nagorniak,406205227,,,28.80,2시즌 3주 3일,1710,5,3,6,7,17,FALSE,1,6,7,3,6,3,9,699,2018-02-11,4,IM,444000,8,,,3.38,6.14,6.77,6.34,6.99,5.31
31,Hanguk,Se-Hee Park,430626797,,,20.15,1시즌 7주 3일,1310,4,2,8,7,20,TRUE,1,2,5,5,3,7,8,719,2018-02-14,5.5,FW,390000,11,,,3.06,4.96,4.83,5.92,6.17,7.1
34,Sverige,Axel Hermansson,422526443,,Y×1,29.102,1시즌 5주 2일,1970,5,5,7,6,13,FALSE,2,7,7,2,6,2,9,701,2018-02-14,4.5,IM,516000,8,,,4.61,6.99,7.87,6.82,7.61,5.26
38,Latvija,Artem Skurlatov,409641598,,,27.108,1시즌 1주 6일,2230,5,5,4,6,12,FALSE,1,8,6,3,4,3,4,841,2018-02-14,3.5,CD,732000,8,,,3.08,5.49,5.94,4.79,5.05,3.79
40,Perú,Matías Pichis,416567166,,,23.58,1시즌 1주 2일,9700,6,2,7,7,12,FALSE,1,10,8,2,4,4,6,1002,2018-02-11,5.5,CD,1764000,4,,,4.34,8.51,9.69,7.31,8.22,5.63
41,Deutschland,Reinold Kisch,413993877,,,24.62,1시즌 1주 2일,2200,5,2,5,7,12,FALSE,1,8,6,2,4,5,3,801,2018-02-11,3.5,CD,588000,10,,,3.14,5.77,6.44,4.95,5.47,4.5
48,Hanguk,Dong-Suk Lee,432205385,Technical,,19.29,11주 2일,1030,6,1,6,5,20,TRUE,1,5,4,5,6,5,4,636,2018-02-11,4.5,FW,290000,1,,,2.91,4.99,4.87,4.83,4.66,5.06
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×2,17.109,7주 4일,5210,4,1,7,6,20,TRUE,1,7,7,7,4,5,4,793,2018-02-11,4.5,WB,550000,2,,,3.77,7.57,7.57,7.32,7.24,6.4
55,Hanguk,Geun-Ho Han,433728993,,,18.111,4주 4일,1920,3,1,7,5,20,TRUE,1,5,6,4,3,7,3,733,2018-02-14,3.5,WB,410000,1,,,3.14,5.61,5.9,5.68,6.11,6.16
58,Hanguk,Tae-Hwan Lee,434006765,,,17.27,1주 4일,2490,4,1,6,5,20,TRUE,6,1,1,1,1,1,4,675,2018-02-11,3,KP,950000,0,,,4.92,2.03,2.03,2.03,2.03,2.03
59,Hanguk,Sang-Sun Park,434432087,,,17.45,3일,50,6,1,6,5,20,TRUE,2,2,1,1,1,1,4,282,,,,310000,0,,,2.68,2.36,2.39,2.05,2,1.91
99,Hanguk,Je-Min Jung,427619232,,,42.96,2시즌 8주 3일,0,3,8,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,1.03,1.03,1.03,1.03,1.03,1.03
