Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
61,Schweiz,Francois Baumgartner,434542904,,,21.72,4 s 0 wk 3 d,21830,5,4,7,8,20,FALSE,1,11,7,6,7,6,3,1096,2019-07-24,6,IM,2724000,12,5.43,10.84,10.42,10.57,10,10.77,10.87,10.05,9.48,8.89,8.86,8.65,9.06,8.81,8.76,8.54,7.89,8.13,7.78,0,CDtw,10.87
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,38.59,3 s 15 wk 3 d,1180,6,9,7,3,20,FALSE,0,8,9,8,1,0,13,880,2019-07-24,5.5,W,600000,97,3.6,8.19,8.24,8.29,8.3,8.36,8.25,8.5,7.96,7.96,8.12,7.68,8.19,7.87,8.1,7.48,4.81,5.37,4.86,0,Cdo,8.5
64,Hanguk,Koo-Joong Kim,435928762,,,21.83,3 s 14 wk 5 d,37230,3,2,7,8,20,TRUE,1,13,4,3,2,2,3,1352,2019-07-24,7,WB,6930000,4,6.12,11.38,10.47,10.71,9.56,11.03,11.36,9.41,8.2,6.85,6.77,6.35,7.07,6.41,6.43,5.71,4.44,4.61,4.37,0,WBd,11.38
68,Sverige,Elmin Polovina,436113582,,Y×1,20.89,3 s 0 wk 2 d,37630,2,2,8,8,20,FALSE,1,12,7,6,6,5,3,1242,2019-07-24,7,CD,4212000,3,5.44,11.34,10.81,10.98,10.28,11.21,11.36,10.29,9.53,8.77,8.74,8.45,8.96,8.58,8.59,8.18,7.1,7.4,7.01,0,CDtw,11.36
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,20.25,2 s 14 wk 1 d,16040,6,2,6,7,19,FALSE,1,11,6,2,6,2,2,1135,2019-07-21,5.5,CD,3050000,2,4.58,8.84,8.28,8.65,7.72,9.14,9.04,8.32,7.19,6.48,6.54,5.99,7.13,6.8,6.61,6.45,4.55,5.43,4.15,0,CD,9.14
71,Schweiz,Nathanael Zimmer,436514697,Head,Y×1,21.15,2 s 11 wk 1 d,31890,7,3,8,8,19,FALSE,1,12,8,7,4,5,2,1196,2019-07-24,7,CD,4620000,5,5.68,11.96,11.52,11.68,11.09,11.88,11.99,11.14,10.26,9.58,9.62,9.19,9.86,9.4,9.46,8.89,7.45,7.54,7.41,0,CDtw,11.99
72,Hanguk,Hoon Paeng,438720926,Technical,,20.53,2 s 9 wk 4 d,20200,5,1,7,8,20,TRUE,1,11,6,7,4,2,4,1170,2019-07-24,6.5,WB,2650000,0,5.08,10.41,9.97,9.97,9.51,9.99,10.3,9.1,8.67,7.94,7.85,7.77,7.72,7.29,7.55,6.81,5.31,0,5.49,5.71,WBd,10.41
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,20.92,2 s 8 wk 1 d,11570,6,2,7,8,20,TRUE,1,11,5,4,3,2,2,1104,2019-07-21,6.5,CD,1170000,2,5.48,10.22,9.62,9.8,9.01,10.05,10.23,8.98,8.08,7.17,7.15,6.8,7.38,6.89,6.94,6.37,4.93,0,4.86,5.24,CDtw,10.23
74,Hanguk,Nam-Han Kim,436538053,,,21.11,2 s 7 wk 6 d,9440,5,3,8,8,18,FALSE,9,6,1,1,1,1,8,908,2019-07-24,5.5,KP,2470000,0,9.52,5.84,5.34,5.43,4.84,5.56,5.79,4.63,4.13,3.38,3.3,3.19,3.38,3.07,3.09,2.74,2.49,2.49,2.49,0,KP,9.52
76,Hanguk,Kwang-Hwa Hoo,440316579,,Y×1,19.14,2 s 1 wk 5 d,10610,4,2,7,7,20,TRUE,1,10,6,6,3,2,6,1052,2019-07-21,6,WB,1870000,4,5.18,9.99,9.61,9.68,9.22,9.77,9.95,9.07,8.47,7.85,7.84,7.6,7.87,7.45,7.63,7,5.42,5.77,5.49,0,WBd,9.99
77,Andorra,Daniel Valldecabres,438124942,Powerful,,19.90,1 s 13 wk 2 d,21230,2,3,8,7,15,FALSE,1,11,7,6,6,3,5,1159,2019-07-24,6,CD,1404000,1,5.02,10.42,10,10.15,9.58,10.35,10.45,9.63,8.99,8.38,8.37,8.11,8.53,8.19,8.26,7.82,6.13,6.8,6.06,0,CDtw,10.45
78,Hanguk,Chung-Nyeung Cho,440758750,,,18.91,1 s 12 wk 5 d,2410,6,1,6,6,20,TRUE,1,5,2,5,6,7,3,763,2019-07-24,5.5,FW,490000,2,2.98,4.9,4.74,4.58,4.56,4.37,4.71,3.91,4.38,4.11,3.91,4.36,3.57,3.61,3.68,3.69,5.37,4.88,5.59,0,FWtw,5.59
79,Hanguk,Hyung-Suk Man,444138023,Technical,Y×1,17.35,4 wk 5 d,570,4,2,6,5,20,TRUE,1,7,3,3,3,2,3,740,2019-07-21,3,WB,290000,1,3.55,5.83,5.52,5.58,5.21,5.66,5.8,5.08,4.77,4.31,4.25,4.19,4.29,4.08,4.12,3.87,3.44,0,3.44,3.59,WBd,5.83
80,Ghana,Kwabena Koomson,430669846,,,23.17,4 wk 5 d,51020,6,4,6,8,6,FALSE,1,4,7,12,12,3,2,1308,2019-07-24,6.5,W,5148000,16,2.59,6.02,6.44,6.03,6.85,5.48,5.74,5.98,7.44,7.98,7.77,8.66,6.81,7.12,7.64,7.45,6.93,7.97,7.43,0,Wo,8.66
81,Polska,Teodor Kolada,418543989,Technical,,27.35,1 wk 2 d,40320,2,4,4,7,4,FALSE,1,4,8,2,13,8,7,1418,2019-07-21,4.5,FW,7140000,48,1.98,3.71,3.84,4.14,4,4.53,4.02,5.05,4.78,5.2,5.35,5.05,5.95,6.28,5.84,6.64,6.32,0,5.76,7.17,TDF,7.17
99,Suomi,Pekka Kivitalo,321862802,Technical,,43.83,12 wk 2 d,0,7,15,6,1,10,FALSE,0,2,0,0,0,0,0,190,2018-11-07,1.5,IM,300000,55,1.43,1.85,1.74,1.76,1.63,1.79,1.84,1.58,1.47,1.31,1.29,1.27,1.31,1.24,1.24,1.17,1.11,0,1.11,1.11,WBd,1.85
