Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
20,Brasil,Jader da Matta,427827635,,Y×1,32.102,1시즌 2주 2일,570,4,6,6,6,12,FALSE,2,6,6,5,6,2,7,590,2017-10-18,3.5,WB,384000,2,,,3.92,6.09,6.25,6.08,6.13,4.79
21,Belgium,Jitse Haes,428112207,,Y×1,32.31,1시즌 2주 3일,510,4,5,4,6,12,FALSE,2,6,6,5,6,2,7,590,2017-10-11,3,CD,372000,2,,,3.17,4.97,5.1,4.96,5,3.89
22,Nederland,Keith Esser,428060480,Quick,,32.48,1시즌 2주 2일,690,5,6,7,6,12,FALSE,2,6,5,6,6,2,8,590,2017-10-18,4,W,372000,1,,,4.26,6.6,6.46,6.34,6,5.05
23,Belgium,Mathias Piron,428125893,Technical,,33.0,1시즌 2주 3일,570,6,5,6,6,12,FALSE,2,6,5,5,6,2,7,598,2017-10-18,4,W,360000,2,,,3.82,5.8,5.84,5.55,5.41,4.45
24,Canada,Philippe Morel,425173438,Unpredictable,Y×1,34.14,1시즌 2주 2일,100,5,6,5,5,12,FALSE,2,6,5,5,5,2,7,590,2017-10-08,2.5,WB,324000,4,,,3.49,5.26,5.3,4.97,4.84,3.93
25,Polska,Pylyp Nagorniak,406205227,,Y×1,27.73,1시즌 2주 3일,2200,5,3,8,6,12,FALSE,1,6,7,3,6,3,7,724,2017-10-18,4,IM,444000,2,,,3.41,6.4,7.08,6.62,7.32,5.51
26,Türkiye,Türker Arkan,425734621,,,33.90,1시즌 2주 2일,510,1,6,6,5,12,FALSE,2,6,7,5,5,2,6,680,2017-10-15,4.5,IM,456000,11,,,3.85,6.18,6.45,6.32,6.55,4.82
31,Hanguk,Se-Hee Park,430626797,,,19.8,6주 3일,1010,4,1,5,6,20,TRUE,1,2,5,5,3,7,5,729,2017-10-18,4,FW,390000,3,,,2.11,3.61,3.51,4.37,4.56,5.3
34,Sverige,Axel Hermansson,422526443,,,28.95,4주 2일,2420,5,4,8,6,6,FALSE,2,7,7,2,6,2,7,715,2017-10-15,3.5,CD,492000,3,,,4.21,6.64,7.53,6.47,7.27,4.88
38,Latvija,Artem Skurlatov,409641598,,,26.101,6일,2140,5,4,5,6,3,FALSE,1,8,6,3,4,3,1,816,2017-10-15,3,CD,708000,8,,,2.93,5.58,6.08,4.81,5.09,3.71
40,Perú,Matías Pichis,416567166,,,22.51,2일,8820,6,1,7,6,2,FALSE,1,10,8,2,4,4,3,1002,2017-10-18,4.5,CD,1524000,4,,,3.21,7.08,8.17,5.96,6.81,4.41
41,Deutschland,Reinold Kisch,413993877,,,23.55,2일,2030,5,2,5,7,2,FALSE,1,8,6,2,4,5,1,799,2017-10-18,3,CD,516000,9,,,2.72,5.36,6.03,4.53,5.05,4.09
99,Hanguk,Je-Min Jung,427619232,,,41.89,1시즌 7주 3일,0,3,8,2,1,20,TRUE,0,0,0,0,0,0,1,240,,,,250000,0,,,0.82,0.82,0.82,0.82,0.82,0.82
