Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
31,Česká republika,Leoš Broukal,397610518,Head,Y×1,29.74,1시즌 14주 3일,16230,3,7,8,6,16,FALSE,1,9,9,2,8,4,4,908,2018-05-13,6.5,IM,1860000,42,,,4.99,9.13,10.41,8.92,10.14,7.46
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.21,1시즌 13주 2일,1890,5,2,7,7,20,TRUE,1,8,4,2,2,4,1,853,2018-05-16,4.5,CD,470000,4,,,4.61,7.33,7.85,5.64,5.78,4.99
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,19.29,1시즌 4주 3일,2970,3,2,5,7,20,TRUE,1,9,4,4,3,3,3,932,2018-05-16,4,CD,670000,0,,,4.09,6.89,7.06,5.26,4.97,4.17
44,Hanguk,Sang-Yong Jang,433566477,,Y×1,19.108,1시즌 3주 3일,2720,2,1,6,7,20,TRUE,1,7,6,6,5,4,2,705,2018-05-13,4,WB,330000,3,,,3.63,6.92,6.96,6.51,6.38,5.58
46,Hanguk,Jung-Oh Han,433730490,Technical,Y×1,20.2,1시즌 1주 4일,1330,4,1,6,6,20,TRUE,1,8,3,5,1,3,3,805,2018-05-13,4,WB,450000,3,,,3.82,6.55,6.42,4.75,4.12,3.73
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.18,15주 3일,1100,1,1,6,6,20,TRUE,1,7,5,4,2,4,5,717,2018-05-13,3.5,CD,330000,0,,,3.6,6.35,6.58,5.42,5.44,4.66
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,18.105,8주 3일,420,2,1,6,6,20,TRUE,1,4,5,4,5,4,2,510,2018-05-16,2,WB,250000,6,,,2.75,4.67,4.79,4.98,5.17,4.86
58,Hanguk,Yi-Sub Kang,435570656,,,19.24,4주 4일,620,5,1,6,5,20,TRUE,1,4,3,5,5,5,4,602,2018-05-16,2.5,WB,270000,0,,,2.58,4.18,3.92,4.05,3.74,4.52
59,Hanguk,Hyung-Hwa Jung,435660098,,Y×1,18.9,3주 4일,340,5,1,7,5,20,TRUE,1,5,4,3,5,2,6,514,2018-05-13,2.5,CD,250000,3,,,3.16,5.09,5.29,4.81,4.88,4.08
60,Hanguk,Chu-Seok Ahn,435761718,,,17.108,2주 3일,900,3,1,7,5,20,TRUE,1,4,5,3,3,7,5,705,2018-05-16,4.5,FW,350000,0,,,2.78,4.57,4.85,4.72,5.17,5.58
61,Schweiz,Francois Baumgartner,434542904,,,17.88,2주 2일,4150,5,2,7,7,5,FALSE,1,5,7,6,7,6,3,680,2018-05-13,2.5,CD,444000,3,,,2.56,5.79,5.89,6.51,6.79,6.54
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,34.75,1주 2일,6780,6,8,4,5,4,FALSE,1,9,13,12,5,4,14,1280,2018-05-16,4.5,W,7044000,90,,,2.92,7.41,7.42,7.93,7.98,5.76
64,Hanguk,Koo-Joong Kim,435928762,,,17.99,3일,640,3,1,6,5,20,TRUE,1,7,4,3,2,2,3,743,2018-05-16,3.5,CD,330000,0,,,3.24,5.39,5.64,4.32,4.27,3.23
99,Hanguk,In-Guh Park,429263805,,,43.20,2시즌 7주 4일,0,4,6,2,1,20,TRUE,0,0,0,0,0,0,0,240,,,,250000,0,,,0.77,0.77,0.77,0.77,0.77,0.77
