Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
60,Hanguk,Chu-Seok Ahn,435761718,,,21.63,3 s 12 wk 3 d,1070,3,1,5,7,20,TRUE,1,5,5,3,3,7,5,703,2019-06-26,4,FW,370000,8,2.86,4.84,4.79,4.92,4.74,5.09,4.95,5.09,4.67,4.62,4.71,4.41,5.04,5,4.8,4.95,5.29,4.86,5.11,0,FW,5.29
61,Schweiz,Francois Baumgartner,434542904,,,21.43,3 s 12 wk 2 d,21350,5,3,7,8,20,FALSE,1,11,7,6,7,6,3,1095,2019-06-26,6,IM,2724000,10,5.27,10.68,10.26,10.41,9.84,10.61,10.71,9.89,9.32,8.73,8.7,8.49,8.91,8.65,8.61,8.38,7.73,7.97,7.62,0,CDtw,10.71
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,38.30,3 s 11 wk 2 d,1470,6,9,7,3,20,FALSE,0,8,10,8,2,0,13,980,2019-06-23,4.5,W,600000,96,3.6,8.32,8.42,8.52,8.53,8.65,8.44,8.95,8.34,8.44,8.64,8.12,8.82,8.54,8.72,8.18,5.17,5.93,5.14,0,Cdo,8.95
64,Hanguk,Koo-Joong Kim,435928762,,Y×2,21.54,3 s 10 wk 4 d,25730,3,2,5,8,20,TRUE,1,13,4,3,2,2,3,1316,2019-06-23,5.5,WB,6930000,3,5.19,9.65,8.88,9.08,8.1,9.35,9.63,7.98,6.95,5.8,5.74,5.39,6,5.43,5.46,4.84,3.76,3.91,3.7,0,WBd,9.65
67,Hanguk,Hae-Won Kim,437472967,,TL,21.74,2 s 15 wk 3 d,33340,3,2,8,8,20,TRUE,1,13,3,3,6,5,3,1337,2019-06-23,6,W,4970000,5,4.84,10.11,9.11,9.29,8.09,9.54,10.02,7.68,6.89,5.44,5.22,5.17,5.38,4.9,4.84,4.43,4.68,4.7,4.62,0,WBd,10.11
68,Sverige,Elmin Polovina,436113582,,,20.60,2 s 12 wk 1 d,31980,2,2,8,8,19,FALSE,1,12,7,6,6,5,3,1205,2019-06-23,7,CD,4212000,2,5.39,11.29,10.76,10.93,10.23,11.16,11.31,10.24,9.48,8.72,8.69,8.4,8.91,8.53,8.53,8.13,7.05,7.35,6.96,0,CDtw,11.31
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,19.108,2 s 10 wk 0 d,15280,6,2,8,7,18,FALSE,1,11,6,2,6,2,2,1116,2019-06-26,6,CD,930000,2,5.06,9.8,9.17,9.59,8.56,10.14,10.02,9.22,7.96,7.17,7.24,6.62,7.9,7.53,7.32,7.14,5.02,6,4.58,0,CD,10.14
71,Schweiz,Nathanael Zimmer,436514697,Head,,20.98,2 s 6 wk 6 d,27080,7,3,8,8,18,FALSE,1,11,8,7,4,5,2,1103,2019-06-23,6.5,CD,1740000,5,5.34,11.24,10.9,11.04,10.57,11.22,11.27,10.66,9.88,9.35,9.41,9,9.63,9.23,9.29,8.79,7.4,7.49,7.36,0,CDtw,11.27
72,Hanguk,Hoon Paeng,438720926,Technical,,20.24,2 s 5 wk 3 d,16130,5,1,7,7,20,TRUE,1,11,6,7,4,2,4,1136,2019-06-23,6,WB,2650000,0,5.08,10.41,9.97,9.97,9.51,9.99,10.3,9.1,8.67,7.94,7.85,7.77,7.72,7.29,7.55,6.81,5.31,0,5.49,5.71,WBd,10.41
73,Hanguk,Ji-Dan Lee,438852692,Technical,,20.63,2 s 4 wk 0 d,7670,6,2,6,8,20,TRUE,1,10,5,4,3,2,2,1036,2019-06-26,5.5,CD,1170000,1,4.83,8.89,8.41,8.57,7.94,8.77,8.91,7.95,7.2,6.5,6.49,6.18,6.68,6.29,6.33,5.87,4.57,0,4.51,4.86,CDtw,8.91
74,Hanguk,Nam-Han Kim,436538053,,,20.94,2 s 3 wk 4 d,9440,5,2,8,8,17,FALSE,9,6,1,1,1,1,8,908,2019-06-23,5.5,KP,2470000,0,9.24,5.56,5.06,5.15,4.55,5.27,5.51,4.35,3.84,3.1,3.02,2.91,3.1,2.78,2.8,2.46,2.21,2.21,2.21,0,KP,9.24
76,Hanguk,Kwang-Hwa Hoo,440316579,,,18.97,1 s 13 wk 4 d,8270,4,2,8,7,20,TRUE,1,10,6,6,3,2,6,1004,2019-06-26,5.5,WB,490000,3,5.36,10.33,9.94,10.01,9.54,10.11,10.29,9.37,8.76,8.12,8.11,7.86,8.14,7.71,7.89,7.24,5.6,5.96,5.68,0,WBd,10.33
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,19.61,1 s 9 wk 1 d,15850,2,3,6,7,14,FALSE,1,10,7,6,6,3,5,1094,2019-06-23,5.5,CD,1404000,1,4.21,8.72,8.43,8.55,8.14,8.71,8.75,8.22,7.73,7.32,7.32,7.11,7.45,7.2,7.26,6.93,5.45,6.05,5.39,0,CDtw,8.75
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,18.62,1 s 8 wk 4 d,2590,6,1,7,6,20,TRUE,1,5,2,5,6,7,3,763,2019-06-23,6,FW,490000,1,3.21,5.28,5.11,4.94,4.92,4.72,5.08,4.22,4.73,4.43,4.21,4.7,3.85,3.89,3.97,3.98,5.79,5.26,6.02,0,FWtw,6.02
79,Hanguk,Hyung-Suk Man,444138023,Technical,,17.6,4 d,240,4,1,6,4,20,TRUE,1,6,3,3,3,2,3,614,2019-06-26,3,WB,290000,0,2.81,4.66,4.44,4.48,4.22,4.54,4.64,4.13,3.92,3.59,3.56,3.51,3.58,3.43,3.46,3.28,2.91,0,2.92,3.06,WBd,4.66
80,Ghana,Kwabena Koomson,430669846,,Y×2,22.100,4 d,55050,6,4,7,8,3,FALSE,1,4,7,12,12,3,2,1310,2019-06-26,6,W,3948000,15,2.64,6.34,6.8,6.35,7.23,5.76,6.04,6.29,7.87,8.46,8.22,9.18,7.19,7.52,8.08,7.88,7.32,8.45,7.86,0,Wo,9.18
99,Suomi,Pekka Kivitalo,321862802,Technical,,43.54,8 wk 1 d,0,7,15,4,1,8,FALSE,0,3,0,0,0,0,0,290,2018-11-07,1.5,IM,300000,55,1.25,1.76,1.63,1.65,1.49,1.69,1.75,1.44,1.3,1.1,1.08,1.05,1.1,1.02,1.02,0.93,0.86,0,0.86,0.86,WBd,1.76
