Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
40,Perú,Matías Pichis,416567166,,,27.23,4 s 12 wk 2 d,8400,6,3,6,7,20,FALSE,1,10,8,2,4,4,9,1000,2019-03-31,5,CD,1764000,6,4.57,8.76,8.4,8.86,8.07,9.48,9.1,9.15,7.7,7.29,7.54,6.61,8.44,8.13,7.78,7.77,5.75,6.25,5.19,0,CD,9.48
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.106,4 s 6 wk 2 d,1170,6,2,6,8,20,TRUE,1,5,4,5,6,5,6,613,2019-03-31,4,FW,290000,16,3.6,5.97,5.91,5.85,5.85,5.78,5.9,5.61,5.83,5.74,5.65,5.85,5.51,5.54,5.58,5.58,5.99,0,6.07,6.06,FWtw,6.07
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×1,21.74,4 s 2 wk 4 d,6340,4,3,8,8,20,TRUE,1,7,7,7,4,5,7,801,2019-04-03,5,CD,550000,25,4.82,9.04,9.04,9.04,9.04,9.04,9.04,9.04,8.82,8.77,8.82,8.65,8.83,8.67,8.77,8.49,7.74,7.72,7.8,0,CD,9.04
55,Hanguk,Geun-Ho Han,433728993,,,22.76,3 s 15 wk 4 d,2270,3,2,6,8,20,TRUE,1,5,6,4,3,7,6,716,2019-04-03,5,FW,410000,26,3.6,6.13,6.16,6.29,6.19,6.46,6.26,6.63,6.17,6.23,6.37,6,6.72,6.68,6.49,6.62,6.73,6.29,6.54,0,FW,6.73
61,Oceania,Cedrick Williamson,430364099,Powerful,,22.27,3 s 10 wk 2 d,6570,3,3,7,8,20,FALSE,1,8,5,7,7,2,7,862,2019-03-31,4.5,WB,708000,3,4.45,8.59,8.37,8.26,8.13,8.12,8.43,7.58,7.81,7.44,7.28,7.57,6.9,6.75,7.05,6.61,5.7,6.42,5.93,0,WBd,8.59
65,Hanguk,Sang-Hyun Yun,434942107,,Y×1,20.102,3 s 5 wk 4 d,3120,3,1,6,7,20,TRUE,1,6,5,4,7,4,5,799,2019-04-03,4.5,W,390000,10,3.46,6.16,6.04,6.13,5.93,6.25,6.21,6.08,5.95,5.84,5.83,5.79,5.94,5.94,5.88,5.96,5.52,5.98,5.39,0,CD,6.25
70,Hanguk,Min-Gyu Jung,429263814,,,26.68,3 s 1 wk 1 d,5790,1,4,7,7,20,FALSE,1,9,6,4,4,2,7,956,2019-04-03,5.5,CD,1050000,5,4.84,9,8.65,8.86,8.3,9.14,9.1,8.6,7.8,7.31,7.38,6.96,7.69,7.38,7.36,7.03,5.27,5.86,5.1,0,CD,9.14
78,Hanguk,Jung-Oh Han,433730490,Technical,Inj 1,22.97,1 s 15 wk 1 d,3710,4,2,8,8,16,FALSE,1,9,3,5,1,3,6,907,2019-03-31,5,WB,1270000,5,4.45,8.47,7.94,7.89,7.39,7.82,8.28,6.71,6.34,5.44,5.3,5.32,5.1,4.64,4.86,4.15,4.06,0,4.33,3.6,WBd,8.47
79,España,Jimeno Eguiruren,415605434,,,27.41,1 s 12 wk 4 d,26490,5,6,7,7,15,FALSE,1,8,11,3,9,2,6,1097,2019-04-03,7,IM,4116000,33,4.51,8.91,8.93,9.5,8.99,10.25,9.44,10.78,9.46,9.74,10.13,9.09,11.19,11.17,10.76,11.11,7.27,9.1,6.46,0,IMd,11.19
80,Andorra,Joaquim Muntaner,427020395,Technical,,28.99,1 s 10 wk 6 d,13000,6,6,6,7,15,FALSE,1,9,6,8,7,4,10,945,2019-04-03,5,WB,1404000,34,4.39,8.74,8.54,8.45,8.33,8.32,8.6,7.84,7.97,7.62,7.49,7.71,7.19,7.03,7.27,6.88,6.35,0,6.56,6.75,WBd,8.74
81,Hanguk,Sang-Yong Jang,433566477,,,22.91,1 s 10 wk 3 d,8790,2,3,8,8,15,FALSE,1,9,6,6,5,4,5,955,2019-04-03,5,WB,1170000,15,4.64,9.31,9.01,9.07,8.71,9.14,9.28,8.58,8.21,7.74,7.71,7.59,7.73,7.47,7.56,7.19,6.32,6.57,6.35,0,WBd,9.31
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,21.88,1 s 7 wk 4 d,2890,2,2,7,8,14,FALSE,1,8,5,4,5,4,2,803,2019-04-03,4,WB,530000,14,3.92,7.6,7.27,7.4,6.95,7.58,7.63,7.04,6.57,6.12,6.11,5.92,6.3,6.1,6.05,5.89,5.29,5.53,5.18,0,CDtw,7.63
84,Hanguk,Kang Jung,440669717,,,17.95,13 wk 4 d,9520,5,1,7,6,20,TRUE,9,4,1,1,1,1,4,930,2019-03-31,4.5,KP,710000,0,8.22,4.12,3.84,3.9,3.57,3.96,4.1,3.45,3.17,2.76,2.72,2.66,2.76,2.59,2.6,2.41,2.27,2.27,2.27,0,KP,8.22
98,Hanguk,Sang-Uk Kim,440758581,,,19.19,12 wk 4 d,140,4,1,4,5,20,TRUE,1,3,3,2,3,6,3,609,,,,270000,0,1.92,2.71,2.69,2.74,2.67,2.81,2.76,2.81,2.69,2.68,2.71,2.62,2.86,2.88,2.75,2.92,3.51,3.18,3.42,0,FW,3.51
99,Danmark,Torben Boesen,321795066,Head,,42.90,1 s 13 wk 3 d,0,4,13,3,1,15,FALSE,0,5,0,0,0,0,0,490,2018-06-06,4,WB,312000,79,1.4,2.14,1.95,1.99,1.75,2.03,2.13,1.67,1.48,1.19,1.16,1.12,1.19,1.07,1.08,0.94,0.85,0.85,0.85,0,WBd,2.14
