Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
13,Hanguk,Hong-Woon Kim,429263820,Technical,,22.51,1시즌 12주 1일,5270,2,3,7,8,20,TRUE,1,8,6,6,5,3,4,861,2018-02-21,5.5,WB,470000,2,,,4.92,8.86,8.95,8.02,7.78,6.42
15,Hanguk,Bong-Joo Kim,429263823,,,23.97,1시즌 12주 1일,7690,4,3,7,8,20,TRUE,1,8,6,7,6,2,4,907,2018-02-21,5.5,WB,410000,5,,,4.93,9.07,8.97,8.33,7.86,6.31
16,Hanguk,Kil-Sung Park,429263824,,,20.47,1시즌 12주 1일,1490,5,2,6,7,20,TRUE,1,4,3,5,4,7,6,762,2018-02-21,5.5,FW,410000,12,,,3.29,5.12,4.82,4.89,4.6,6.08
17,Hanguk,Seung-Ok Lee,429263826,Technical,Y×1,34.108,1시즌 12주 1일,20,5,7,3,5,20,TRUE,1,2,3,3,3,6,5,590,2018-02-18,3.5,FW,290000,13,,,2.18,2.81,2.79,3.03,3.13,3.82
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,27.11,1시즌 12주 1일,1110,2,5,5,7,20,TRUE,1,3,5,3,6,6,3,637,2018-02-25,4.5,FW,310000,20,,,3.2,4.7,4.94,5.38,5.85,6.19
31,Česká republika,Leoš Broukal,397610518,Head,,28.105,1시즌 3주 0일,17400,3,6,7,7,13,FALSE,1,9,9,2,8,5,4,902,2018-02-25,6,IM,1980000,30,,,4.58,8.57,9.81,8.37,9.58,7.35
33,Hanguk,Dong-Hyeon Lee,431740152,,,18.52,1시즌 2주 0일,450,5,1,5,6,20,TRUE,1,6,4,2,2,4,1,673,2018-02-25,3,CD,250000,1,,,3.07,4.87,5.24,4.08,4.3,3.83
38,Hanguk,In-Ho Ryu,432215232,Quick,Y×1,19.52,12주 6일,120,2,1,7,6,20,TRUE,1,3,4,2,2,5,5,507,2018-02-25,3.5,FW,250000,3,,,2.68,3.95,4.24,4.1,4.55,4.65
43,Hanguk,Ji-Soo Kim,433466579,Technical,,18.60,9주 0일,1130,3,1,6,6,20,TRUE,1,7,4,4,3,3,3,776,2018-02-18,4,CD,310000,0,,,3.42,5.84,5.95,4.81,4.62,3.98
44,Hanguk,Sang-Yong Jang,433566477,,Y×2,19.27,8주 0일,1390,2,1,7,6,20,TRUE,1,5,6,6,5,4,2,613,2018-02-25,3.5,WB,330000,2,,,3.22,6.1,6.06,6.37,6.36,5.74
46,Hanguk,Jung-Oh Han,433730490,Technical,,19.33,6주 1일,280,4,1,4,5,20,TRUE,1,6,3,5,1,3,3,643,2018-02-25,2.5,WB,270000,0,,,2.55,4.28,4.11,3.41,3.01,2.86
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,Y×1,18.49,4주 0일,320,1,1,5,5,20,TRUE,1,5,5,4,2,4,5,557,2018-02-25,2.5,CD,270000,0,,,2.68,4.62,4.76,4.4,4.52,4.01
49,Hanguk,Jong-Man Lee,434457332,Unpredictable,,17.50,1주 4일,100,5,1,6,5,20,TRUE,1,4,3,5,2,3,2,504,2018-02-25,3,W,250000,0,,,2.58,4.19,3.93,3.84,3.47,3.52
50,Hanguk,Cheon-Won Kong,434535551,Technical,,18.1,5일,400,5,1,6,5,20,TRUE,1,5,3,2,2,6,2,649,2018-02-25,2.5,W,290000,0,,,2.8,4.18,4.4,3.49,3.64,4.18
99,Hanguk,In-Guh Park,429263805,,,42.51,1시즌 12주 1일,0,4,6,5,1,20,TRUE,0,0,0,0,0,0,0,540,,,,250000,0,,,1.26,1.26,1.26,1.26,1.26,1.26
