Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
18,Hanguk,Kwang-Rae Kim,427619250,Head,Y×1,28.58,2시즌 11주 0일,1050,3,4,7,7,20,TRUE,1,2,5,3,6,6,7,614,2018-02-28,5,FW,310000,30,,,3.34,4.83,5.06,5.99,6.6,7.1
21,Belgium,Jitse Haes,428112207,,,33.56,2시즌 5주 6일,220,4,5,4,5,17,FALSE,2,6,5,5,5,2,7,590,2018-02-25,3,W,348000,3,,,3.35,4.99,5.02,4.72,4.6,3.76
23,Belgium,Mathias Piron,428125893,Technical,,34.25,2시즌 5주 6일,130,6,6,8,5,17,FALSE,2,6,5,5,5,2,9,590,2018-03-04,4.5,W,324000,7,,,4.61,6.82,6.86,6.46,6.3,5.16
25,Polska,Pylyp Nagorniak,406205227,,,28.98,2시즌 5주 6일,1340,5,3,4,7,17,FALSE,1,6,7,3,6,3,9,700,2018-02-28,3.5,IM,444000,8,,,2.76,5.02,5.53,5.18,5.71,4.34
31,Hanguk,Se-Hee Park,430626797,,,20.33,1시즌 10주 0일,1080,4,2,5,7,20,TRUE,1,2,5,5,3,7,8,720,2018-03-04,4.5,FW,390000,12,,,2.53,4.1,4,4.9,5.11,5.88
34,Sverige,Axel Hermansson,422526443,,Y×1,30.8,1시즌 7주 6일,1520,5,5,6,6,14,FALSE,2,7,7,2,6,2,9,696,2018-03-04,4,IM,492000,8,,,4.29,6.48,7.29,6.33,7.05,4.89
38,Latvija,Artem Skurlatov,409641598,,,28.14,1시즌 4주 3일,2410,5,5,6,7,13,FALSE,1,8,6,3,4,3,4,807,2018-02-28,4.5,CD,732000,8,,,3.82,6.78,7.33,5.92,6.23,4.68
40,Perú,Matías Pichis,416567166,,,23.76,1시즌 3주 5일,10120,6,2,7,7,13,FALSE,1,10,8,2,4,4,6,1004,2018-02-28,5.5,CD,1764000,4,,,4.41,8.59,9.77,7.38,8.29,5.7
41,Deutschland,Reinold Kisch,413993877,,,24.80,1시즌 3주 5일,2680,5,2,7,7,13,FALSE,1,8,6,2,4,5,3,803,2018-02-28,4,CD,588000,10,,,3.75,6.85,7.64,5.88,6.49,5.36
48,Hanguk,Dong-Suk Lee,432205385,Technical,,19.47,13주 6일,1120,6,1,7,6,20,TRUE,1,5,4,5,6,5,4,614,2018-03-04,4.5,FW,290000,3,,,3.14,5.38,5.25,5.21,5.02,5.46
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,Y×2,18.15,10주 1일,5080,4,1,6,6,20,TRUE,1,7,7,7,4,5,4,790,2018-03-04,4.5,WB,550000,4,,,3.53,7.09,7.09,6.86,6.78,5.99
55,Hanguk,Geun-Ho Han,433728993,,,19.17,7주 0일,2050,3,1,7,5,20,TRUE,1,5,6,4,3,7,3,747,2018-02-28,4.5,FW,410000,1,,,3.18,5.69,5.99,5.77,6.21,6.25
58,Hanguk,Tae-Hwan Lee,434006765,,,17.45,4주 0일,4390,4,1,7,6,20,TRUE,7,1,1,1,1,1,4,761,2018-03-04,3.5,KP,950000,0,,,6,2.22,2.22,2.22,2.22,2.22
61,Oceania,Cedrick Williamson,430364099,Powerful 있음,,18.80,1주 6일,5880,3,2,7,6,4,FALSE,1,8,5,7,7,2,4,862,2018-03-04,4,WB,540000,0,,,3.2,6.85,6.63,5.99,5.35,4.37
62,Hanguk,Ki-Yong Lee,434668521,,,17.58,1일,120,6,1,6,5,20,TRUE,1,3,4,4,4,2,4,454,2018-03-04,3,W,270000,0,,,2.36,3.77,3.74,4.07,4.06,3.58
99,Hanguk,Je-Min Jung,427619232,,,43.2,2시즌 11주 0일,0,3,8,5,1,20,TRUE,0,0,0,0,0,0,0,540,,,,250000,0,,,1.35,1.35,1.35,1.35,1.35,1.35
