Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,TC,PH,KPPos,WBPos,CDPos,WPos,IMPos,FWPos
18,Hanguk,Min-Ho Ji,429263827,Unpredictable,,28.43,3시즌 3일,1140,2,6,6,7,20,TRUE,1,4,5,3,6,6,3,612,2018-07-15,5,FW,310000,29,,,3.84,5.74,6.04,6.14,6.6,6.87
31,Česká republika,Leoš Broukal,397610518,Head,Bru,30.25,2시즌 7주 2일,11230,3,7,6,6,18,FALSE,1,9,9,2,8,4,4,890,2018-07-18,6,IM,1740000,42,,,4.31,7.82,8.91,7.65,8.68,6.41
33,Hanguk,Dong-Hyeon Lee,431740152,,,19.84,2시즌 6주 2일,3680,5,2,6,7,20,TRUE,1,9,4,2,2,4,1,969,2018-07-18,4.5,CD,470000,4,,,4.54,7.31,7.84,5.4,5.47,4.64
43,Hanguk,Ji-Soo Kim,433466579,Technical,Y×1,19.92,1시즌 13주 2일,6390,3,2,7,7,20,TRUE,1,10,4,4,3,3,3,1041,2018-07-18,5.5,CD,670000,0,,,5.16,8.78,9.02,6.46,6.06,4.99
44,Hanguk,Sang-Yong Jang,433566477,,Y×2 Inj 1,20.59,1시즌 12주 2일,3980,2,2,7,7,20,TRUE,1,8,6,6,5,4,2,802,2018-07-15,4.5,WB,410000,4,,,4.64,8.54,8.62,7.7,7.51,6.52
46,Hanguk,Jung-Oh Han,433730490,Technical,Y×1,20.65,1시즌 10주 3일,3230,4,2,7,7,20,TRUE,1,9,3,5,1,3,3,906,2018-07-18,5.5,WB,450000,3,,,4.9,8.23,8.11,5.85,5.08,4.53
48,Hanguk,Jin-Taek Cho,433931826,Powerful 있음,,19.81,1시즌 8주 2일,1820,1,1,7,7,20,TRUE,1,7,5,4,2,4,5,769,2018-07-18,4,W,330000,0,,,3.91,6.9,7.16,5.89,5.92,5.06
54,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,,19.56,1시즌 1주 2일,830,2,1,6,7,20,TRUE,1,6,5,4,5,4,2,608,2018-07-18,2.5,WB,250000,7,,,3.36,5.87,6.07,5.52,5.61,5.08
58,Hanguk,Yi-Sub Kang,435570656,,,19.87,13주 3일,1090,5,1,6,6,20,TRUE,1,6,3,5,5,5,4,623,2018-07-18,3.5,WB,270000,0,,,3.27,5.49,5.28,4.68,4.25,4.89
59,Hanguk,Hyung-Hwa Jung,435660098,,Y×1,18.72,12주 3일,1010,5,1,7,6,20,TRUE,1,7,4,3,5,2,6,718,2018-07-18,4,CD,250000,3,,,3.83,6.37,6.67,5.36,5.32,4.27
60,Hanguk,Chu-Seok Ahn,435761718,,Y×1,18.59,11주 2일,1020,3,1,7,6,20,TRUE,1,4,5,3,3,7,5,705,2018-07-18,4.5,FW,350000,0,,,2.96,4.87,5.17,5.02,5.51,5.94
61,Schweiz,Francois Baumgartner,434542904,,,18.39,11주 1일,5580,5,2,6,7,10,FALSE,1,7,7,6,7,6,3,680,2018-07-15,3.5,CD,492000,3,,,3.14,6.68,6.84,6.66,6.81,6.38
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,35.26,10주 2일,8720,6,8,7,5,10,FALSE,1,9,13,11,5,3,14,1280,2018-07-18,6.5,W,4308000,90,,,4.19,10.05,10.23,10.73,10.95,7.55
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,18.50,9주 3일,1990,3,1,8,6,20,TRUE,1,8,4,3,2,2,3,878,2018-07-15,4.5,CD,370000,3,,,4.22,7.11,7.45,5.44,5.32,3.94
66,Hanguk,Jong-Yong Yoo,436538587,Head,,17.58,5주 3일,180,3,1,7,6,20,TRUE,1,5,3,3,3,2,6,513,2018-07-15,3,CD,250000,1,,,3.19,4.94,5.01,4.24,4.1,3.57
98,Hanguk,Seung-Lip Lee,436988140,,,17.93,3일,90,4,1,6,5,20,TRUE,1,4,3,2,4,3,4,413,,,,250000,0,,,2.58,3.74,3.92,3.49,3.61,3.48
99,Hanguk,In-Guh Park,429263805,,,43.83,3시즌 3일,0,3,6,3,1,20,TRUE,0,0,0,0,0,0,0,340,,,,250000,0,,,0.97,0.97,0.97,0.97,0.97,0.97
