Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
59,Hanguk,Hyung-Hwa Jung,435660098,,Y×1,21.41,3 s 8 wk 4 d,21080,5,3,8,8,20,TRUE,1,12,4,3,5,2,6,1243,2019-05-19,5.5,CD,3890000,18,6.27,11.32,10.49,10.72,9.64,11.02,11.32,9.53,8.6,7.41,7.29,7.05,7.53,7.04,7.04,6.53,5.31,5.89,5.19,0,CDtw,11.32
60,Hanguk,Chu-Seok Ahn,435761718,,,21.28,3 s 7 wk 3 d,1120,3,1,6,7,20,TRUE,1,5,5,3,3,7,5,702,2019-05-22,4.5,FW,370000,8,3.13,5.3,5.24,5.38,5.19,5.57,5.42,5.57,5.11,5.05,5.15,4.83,5.51,5.46,5.25,5.41,5.79,5.31,5.59,0,FW,5.79
61,Schweiz,Francois Baumgartner,434542904,,,21.8,3 s 7 wk 2 d,20730,5,3,7,8,20,FALSE,1,10,7,6,7,6,3,1016,2019-05-22,6,IM,2724000,10,5,10.03,9.71,9.84,9.39,10.02,10.07,9.48,9,8.56,8.54,8.36,8.73,8.54,8.49,8.33,7.73,7.97,7.62,0,CDtw,10.07
63,Hellas,Damianos Yiannopoulos,377705560,Unpredictable,,37.107,3 s 6 wk 2 d,2000,6,9,7,4,20,FALSE,0,8,10,9,2,0,13,980,2019-05-22,5,W,888000,95,3.6,8.44,8.57,8.61,8.71,8.65,8.51,8.95,8.49,8.6,8.78,8.35,8.82,8.54,8.79,8.18,5.27,5.98,5.33,0,Cdo,8.95
64,Hanguk,Koo-Joong Kim,435928762,,Y×1,21.19,3 s 5 wk 3 d,28460,3,2,7,8,20,TRUE,1,13,4,3,2,2,3,1304,2019-05-22,7,WB,6930000,3,6.12,11.38,10.47,10.71,9.56,11.03,11.36,9.41,8.2,6.85,6.77,6.35,7.07,6.41,6.43,5.71,4.44,4.61,4.37,0,WBd,11.38
67,Hanguk,Hae-Won Kim,437472967,,,21.39,2 s 10 wk 3 d,25300,3,2,7,8,20,TRUE,1,12,3,3,6,5,3,1282,2019-05-19,6,WB,4970000,5,5.84,10.57,9.69,9.85,8.81,10.07,10.49,8.45,7.78,6.53,6.33,6.3,6.47,6.06,6,5.68,5.97,5.99,5.91,0,WBd,10.57
68,Sverige,Elmin Polovina,436113582,,,20.25,2 s 7 wk 1 d,24030,2,2,6,7,18,FALSE,1,12,7,6,6,5,3,1199,2019-05-22,6,CD,4212000,1,4.79,10.08,9.6,9.76,9.13,9.96,10.1,9.14,8.46,7.77,7.75,7.49,7.95,7.61,7.61,7.24,6.28,6.55,6.2,0,CDtw,10.1
69,Hanguk,Seung-Chul Ki,437963734,Unpredictable,,19.73,2 s 5 wk 0 d,10520,6,2,6,7,17,FALSE,1,10,6,2,6,2,2,1039,2019-05-19,5,CD,930000,2,4.24,8.16,7.68,8.03,7.22,8.5,8.36,7.85,6.81,6.23,6.31,5.77,6.88,6.61,6.41,6.31,4.46,5.34,4.06,0,CD,8.5
71,Schweiz,Nathanael Zimmer,436514697,Head,,20.63,2 s 1 wk 6 d,21430,7,3,7,8,16,FALSE,1,11,8,7,4,5,2,1096,2019-05-22,6,CD,1740000,5,5.06,10.76,10.44,10.57,10.12,10.75,10.8,10.21,9.45,8.94,9,8.6,9.21,8.83,8.88,8.4,7.06,7.14,7.02,0,CDtw,10.8
72,Hanguk,Hoon Paeng,438720926,Technical,,19.101,2 s 0 wk 3 d,11940,5,1,6,7,20,TRUE,1,10,6,7,4,2,4,1083,2019-05-22,5.5,WB,790000,0,4.46,9.06,8.74,8.73,8.41,8.72,8.97,8.07,7.75,7.21,7.14,7.09,7.01,6.66,6.9,6.28,4.93,0,5.09,5.3,WBd,9.06
73,Hanguk,Ji-Dan Lee,438852692,Technical,Y×1,20.28,1 s 15 wk 0 d,6090,6,2,6,7,20,TRUE,1,10,5,4,3,2,2,1011,2019-05-19,4,CD,1170000,1,4.83,8.89,8.41,8.57,7.94,8.77,8.91,7.95,7.2,6.5,6.49,6.18,6.68,6.29,6.33,5.87,4.57,0,4.51,4.86,CDtw,8.91
74,Hanguk,Nam-Han Kim,436538053,,,20.59,1 s 14 wk 4 d,9440,5,2,8,8,16,FALSE,9,5,1,1,1,1,8,908,2019-05-22,5,KP,2470000,0,8.9,4.84,4.44,4.51,4.03,4.61,4.8,3.87,3.47,2.87,2.8,2.72,2.87,2.62,2.63,2.36,2.16,2.16,2.16,0,KP,8.9
76,Hanguk,Kwang-Hwa Hoo,440316579,,,18.62,1 s 8 wk 4 d,5700,4,2,8,7,20,TRUE,1,9,6,6,3,2,6,929,2019-05-19,5.5,WB,490000,3,5.07,9.67,9.37,9.43,9.08,9.5,9.64,8.95,8.44,7.95,7.95,7.72,7.96,7.6,7.77,7.19,5.6,5.96,5.68,0,WBd,9.67
77,Andorra,Daniel Valldecabres,438124942,Powerful,Y×1,19.26,1 s 4 wk 1 d,10840,2,3,5,7,13,FALSE,1,10,7,6,6,3,5,1005,2019-05-22,4.5,CD,1404000,1,3.81,7.93,7.67,7.77,7.4,7.92,7.96,7.48,7.03,6.65,6.65,6.46,6.77,6.54,6.6,6.29,4.95,5.49,4.89,0,CDtw,7.96
78,Hanguk,Chung-Nyeung Cho,440758750,,Y×1,18.27,1 s 3 wk 4 d,2130,6,1,5,6,20,TRUE,1,5,2,5,6,7,3,757,2019-05-19,5,FW,490000,1,2.73,4.48,4.33,4.19,4.17,4,4.31,3.58,4.01,3.76,3.57,3.99,3.26,3.3,3.37,3.37,4.91,4.46,5.11,0,FWtw,5.11
99,Suomi,Pekka Kivitalo,321862802,Technical,,43.19,3 wk 1 d,0,7,15,3,1,5,FALSE,0,4,0,0,0,0,0,390,2018-11-07,1.5,IM,300000,55,1.12,1.71,1.56,1.59,1.4,1.63,1.7,1.34,1.18,0.95,0.93,0.9,0.95,0.86,0.86,0.76,0.68,0,0.68,0.68,WBd,1.71
