Number,Nat,Player,PlayerID,Special,Stat,Age,Since,TSI,LS,XP,Fo,Stm,Lo,MB,KP,DF,PM,WI,PS,SC,SP,Psico,Last,Rt,Pos,Wage,G,KPPos,WBdPos,WBPos,WBtmPos,WBoPos,CDPos,CDtwPos,CDoPos,WdPos,WPos,WtmPos,WoPos,IMdPos,IMPos,IMtwPos,IMoPos,FWPos,FWdPos,FWtwPos,TDFPos,BPo,BPoV
25,Polska,Pylyp Nagorniak,406205227,,,31.55,4 시즌 15 주 5 일,940,5,3,8,6,20,FALSE,1,6,6,3,6,3,11,603,2018-12-19,4.5,IM,396000,13,3.81,6.69,6.6,6.83,6.51,7.13,6.89,7.13,6.59,6.55,6.66,6.29,7.07,7.03,6.86,6.98,5.63,6.34,5.32,0,CD,7.13
31,Hanguk,Se-Hee Park,430626797,,,22.102,4 시즌 3 주 6 일,1380,4,3,7,8,20,TRUE,1,2,5,5,3,7,9,710,2018-12-16,5,FW,390000,31,3.28,4.88,5.17,5.11,5.46,5.04,4.9,5.58,5.73,6.13,6.22,6.17,6.25,6.38,6.31,6.5,7.31,6.67,7.32,0,FWtw,7.32
34,Sverige,Axel Hermansson,422526443,,,32.77,4 시즌 1 주 5 일,700,5,6,7,5,20,FALSE,2,6,6,2,6,2,9,606,2018-12-16,4.5,IM,420000,19,4.46,6.36,6.24,6.52,6.14,6.9,6.59,6.9,6.23,6.18,6.32,5.86,6.82,6.77,6.57,6.71,5.06,5.93,4.67,0,CD,6.9
40,Perú,Matías Pichis,416567166,,,26.33,3 시즌 13 주 4 일,9540,6,2,7,7,20,FALSE,1,10,8,2,4,4,9,1002,2018-12-19,5.5,CD,1764000,6,4.62,9.07,8.68,9.18,8.33,9.83,9.43,9.48,7.94,7.51,7.77,6.79,8.73,8.4,8.03,8.02,5.87,6.4,5.29,0,CD,9.83
48,Hanguk,Dong-Suk Lee,432205385,Technical,,22.4,3 시즌 7 주 5 일,1350,6,2,8,7,20,TRUE,1,5,4,5,6,5,6,615,2018-12-19,4.5,FW,290000,16,3.88,6.43,6.37,6.31,6.3,6.23,6.36,6.05,6.28,6.18,6.09,6.31,5.94,5.97,6.02,6.02,6.46,0,6.54,6.53,FWtw,6.54
52,Hanguk,Seong-Gong Choi,433454317,Unpredictable,,20.84,3 시즌 4 주 0 일,5820,4,3,7,7,20,TRUE,1,7,7,7,4,5,7,801,2018-12-16,5,CD,550000,21,4.6,8.63,8.63,8.63,8.63,8.63,8.63,8.63,8.41,8.36,8.42,8.26,8.43,8.28,8.37,8.1,7.38,7.36,7.44,0,CD,8.63
55,Hanguk,Geun-Ho Han,433728993,,,21.86,3 시즌 1 주 0 일,2460,3,2,7,8,20,TRUE,1,5,6,4,3,7,6,715,2018-12-19,5,FW,410000,18,3.88,6.6,6.63,6.77,6.67,6.95,6.74,7.13,6.65,6.71,6.86,6.46,7.24,7.19,6.99,7.13,7.24,6.77,7.04,0,IMd,7.24
61,Oceania,Cedrick Williamson,430364099,Powerful,,21.37,2 시즌 11 주 5 일,7060,3,3,8,8,19,FALSE,1,8,5,7,7,2,7,878,2018-12-19,4.5,WB,708000,3,4.55,8.82,8.59,8.48,8.35,8.34,8.66,7.79,8.02,7.63,7.47,7.77,7.08,6.93,7.23,6.78,5.84,6.58,6.08,0,WBd,8.82
65,Hanguk,Sang-Hyun Yun,434942107,,,20.0,2 시즌 7 주 0 일,3120,3,1,7,7,20,TRUE,1,6,5,4,7,4,5,779,2018-12-19,4.5,W,390000,4,3.64,6.48,6.36,6.45,6.24,6.58,6.54,6.4,6.27,6.15,6.13,6.09,6.25,6.26,6.19,6.27,5.81,6.3,5.68,0,CD,6.58
70,Hanguk,Min-Gyu Jung,429263814,,,25.78,2 시즌 2 주 3 일,3510,1,4,3,7,17,FALSE,1,9,6,4,4,2,7,927,2018-12-16,4,CD,1030000,2,3.07,5.79,5.56,5.7,5.34,5.88,5.86,5.53,5.01,4.69,4.73,4.46,4.94,4.73,4.72,4.5,3.35,3.74,3.24,0,CD,5.88
78,Hanguk,Jung-Oh Han,433730490,Technical,,21.107,1 시즌 0 주 4 일,4070,4,2,5,8,12,FALSE,1,9,3,5,1,3,6,961,2018-12-19,4.5,WB,1270000,5,3.48,6.78,6.35,6.31,5.9,6.25,6.63,5.34,5.04,4.3,4.18,4.2,4.02,3.63,3.82,3.23,3.16,0,3.38,2.79,WBd,6.78
79,España,Jimeno Eguiruren,415605434,,,26.51,13 주 6 일,26000,5,6,7,7,11,FALSE,1,8,11,3,9,2,6,1096,2018-12-16,6.5,IM,4116000,25,4.34,8.76,8.78,9.36,8.85,10.11,9.31,10.65,9.32,9.6,9.99,8.95,11.06,11.04,10.63,10.98,7.12,8.96,6.31,0,IMd,11.06
80,Andorra,Joaquim Muntaner,427020395,Technical,,27.109,12 주 2 일,16320,6,6,7,7,10,FALSE,1,9,6,8,7,4,10,1002,2018-12-16,5,WB,1260000,30,4.53,9.25,9.04,8.93,8.8,8.8,9.1,8.27,8.42,8.04,7.9,8.14,7.57,7.4,7.65,7.23,6.66,0,6.89,7.09,WBd,9.25
81,Hanguk,Sang-Yong Jang,433566477,,,21.101,11 주 6 일,7270,2,2,5,8,10,FALSE,1,9,6,6,5,4,5,939,2018-12-16,4,WB,970000,8,3.38,7.2,6.95,7,6.71,7.06,7.18,6.6,6.3,5.92,5.89,5.79,5.91,5.7,5.77,5.47,4.75,4.96,4.78,0,WBd,7.2
82,Hanguk,Si-Yul Sa,438852209,,,18.4,9 주 3 일,5670,4,1,4,6,20,TRUE,8,3,1,2,1,1,2,879,2018-12-16,2.5,KP,1830000,0,5.42,2.7,2.59,2.56,2.47,2.52,2.64,2.26,2.26,2.07,2.02,2.08,1.92,1.84,1.91,1.75,1.76,1.73,1.85,0,KP,5.42
83,Hanguk,Kwang-Hyun Seo,434869614,Unpredictable,Y×1,20.98,9 주 0 일,2740,2,2,6,8,9,FALSE,1,8,5,4,5,4,2,803,2018-12-19,4,CD,390000,12,3.4,6.8,6.5,6.63,6.21,6.79,6.84,6.29,5.85,5.44,5.43,5.25,5.6,5.42,5.38,5.23,4.67,4.89,4.57,0,CDtw,6.84
98,Hanguk,Bon-Joon Seok,440588644,,,17.91,0 일,1340,4,1,6,5,20,TRUE,5,1,1,1,1,1,1,579,,,,770000,0,4.09,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,1.91,0,KP,4.09
99,Danmark,Torben Boesen,321795066,Head,,41.100,14 주 6 일,20,5,13,4,1,11,FALSE,0,7,0,2,0,0,0,680,2018-06-06,4,WB,396000,79,1.79,3.14,2.86,2.84,2.57,2.83,3.05,2.24,2.1,1.64,1.55,1.6,1.45,1.26,1.35,1.05,1,0.95,1.11,0,WBd,3.14
